country,year,record,crop_land,grazing_land,fishing_ground,built_up_land,forest_land
Slovenia,2008,Footprint of Consumption,1573928.57,413688.12,92773.16,49517.62,9617841.64
Slovenia,2009,Footprint of Consumption,1404281.05,438058.89,96392.87,45716.34,8123127.92
Slovenia,2010,Footprint of Consumption,1387581.22,411545.26,100626.21,50284.27,8612456.44
Slovenia,2011,Footprint of Consumption,1470356.68,409938.87,97127.58,50264.65,8693063.35
Slovenia,2012,Footprint of Consumption,1290155.59,370522.45,95198.19,49133.17,8255227.99
Slovenia,2013,Footprint of Consumption,1216489.17,371860.2,95503.66,39714.12,8057210.6
Slovenia,2014,Footprint of Consumption,1356726.07,376140.62,96180.53,51490.28,7779278.78
Somalia,1961,Biocapacity per capita,0.11,2.16,1.28,0.02,0.97
Somalia,1962,Biocapacity per capita,0.11,2.11,1.25,0.02,0.95
Somalia,1963,Biocapacity per capita,0.1,2.06,1.22,0.02,0.93
Somalia,1964,Biocapacity per capita,0.1,2.01,1.19,0.02,0.91
Somalia,1965,Biocapacity per capita,0.1,1.96,1.16,0.02,0.89
Somalia,1966,Biocapacity per capita,0.12,1.91,1.13,0.02,0.87
Somalia,1967,Biocapacity per capita,0.12,1.86,1.1,0.02,0.85
Somalia,1968,Biocapacity per capita,0.12,1.81,1.07,0.02,0.82
Somalia,1969,Biocapacity per capita,0.12,1.76,1.04,0.03,0.8
Somalia,1970,Biocapacity per capita,0.13,1.73,1.02,0.03,0.79
Somalia,1971,Biocapacity per capita,0.11,1.71,1.01,0.02,0.78
Somalia,1972,Biocapacity per capita,0.15,1.71,1.01,0.03,0.78
Somalia,1973,Biocapacity per capita,0.12,1.68,0.99,0.03,0.77
Somalia,1974,Biocapacity per capita,0.12,1.63,0.96,0.03,0.74
Somalia,1975,Biocapacity per capita,0.14,1.53,0.9,0.03,0.7
Somalia,1976,Biocapacity per capita,0.13,1.39,0.82,0.04,0.64
Somalia,1977,Biocapacity per capita,0.12,1.25,0.74,0.04,0.57
Somalia,1978,Biocapacity per capita,0.11,1.13,0.67,0.04,0.51
Somalia,1979,Biocapacity per capita,0.1,1.04,0.61,0.04,0.47
Somalia,1980,Biocapacity per capita,0.1,0.98,0.58,0.04,0.44
Somalia,1981,Biocapacity per capita,0.12,0.96,0.56,0.05,0.43
Somalia,1982,Biocapacity per capita,0.14,0.95,0.56,0.05,0.43
Somalia,1983,Biocapacity per capita,0.11,0.96,0.56,0.04,0.43
Somalia,1984,Biocapacity per capita,0.13,0.96,0.57,0.05,0.44
Somalia,1985,Biocapacity per capita,0.16,0.97,0.57,0.06,0.44
Somalia,1986,Biocapacity per capita,0.15,0.96,0.56,0.06,0.44
Somalia,1987,Biocapacity per capita,0.15,0.95,0.56,0.06,0.44
Somalia,1988,Biocapacity per capita,0.15,0.93,0.55,0.06,0.43
Somalia,1989,Biocapacity per capita,0.17,0.92,0.54,0.06,0.43
Somalia,1990,Biocapacity per capita,0.14,0.92,0.54,0.06,0.45
Somalia,1991,Biocapacity per capita,0.09,0.92,0.54,0.03,0.44
Somalia,1992,Biocapacity per capita,0.06,0.93,0.55,0.02,0.45
Somalia,1993,Biocapacity per capita,0.07,0.93,0.55,0.02,0.45
Somalia,1994,Biocapacity per capita,0.1,0.93,0.55,0.04,0.44
Somalia,1995,Biocapacity per capita,0.08,0.92,0.54,0.03,0.43
Somalia,1996,Biocapacity per capita,0.08,0.9,0.53,0.03,0.42
Somalia,1997,Biocapacity per capita,0.08,0.87,0.51,0.03,0.4
Somalia,1998,Biocapacity per capita,0.06,0.84,0.5,0.02,0.39
Somalia,1999,Biocapacity per capita,0.07,0.81,0.48,0.03,0.37
Somalia,2000,Biocapacity per capita,0.08,0.79,0.46,0.03,0.35
Somalia,2001,Biocapacity per capita,0.08,0.77,0.45,0.04,0.34
Somalia,2002,Biocapacity per capita,0.08,0.74,0.44,0.03,0.33
Somalia,2003,Biocapacity per capita,0.08,0.72,0.42,0.03,0.31
Somalia,2004,Biocapacity per capita,0.08,0.7,0.41,0.03,0.3
Somalia,2005,Biocapacity per capita,0.07,0.68,0.4,0.03,0.29
Somalia,2006,Biocapacity per capita,0.06,0.66,0.39,0.03,0.28
Somalia,2007,Biocapacity per capita,0.05,0.64,0.38,0.03,0.27
Somalia,2008,Biocapacity per capita,0.05,0.63,0.37,0.03,0.26
Somalia,2009,Biocapacity per capita,0.05,0.62,0.36,0.03,0.25
Somalia,2010,Biocapacity per capita,0.06,0.6,0.35,0.03,0.24
Somalia,2011,Biocapacity per capita,0.04,0.58,0.34,0.02,0.23
Somalia,2012,Biocapacity per capita,0.06,0.57,0.34,0.04,0.22
Somalia,2013,Biocapacity per capita,0.06,0.56,0.33,0.03,0.21
Somalia,2014,Biocapacity per capita,0.05,0.55,0.32,0.03,0.21
Somalia,1961,Biocapacity,330224.82,6103485.29,3610706.11,68697.71,2738917.59
Somalia,1962,Biocapacity,317237.37,6089200.49,3602255.49,67038.52,2740159.03
Somalia,1963,Biocapacity,315227.17,6068612.62,3590076.1,67688.05,2737726.67
Somalia,1964,Biocapacity,315506.17,6055564.6,3582357.14,68866.42,2737428.07
Somalia,1965,Biocapacity,333476.78,6033958.31,3569575.27,74020.3,2740380.08
Somalia,1966,Biocapacity,399005.67,6031909.75,3568363.38,90232.77,2745229.19
Somalia,1967,Biocapacity,411844.43,6014340.34,3557969.65,95083.64,2745366.62
Somalia,1968,Biocapacity,413620.8,6002470.16,3550947.48,97454.34,2738219.7
Somalia,1969,Biocapacity,425791.11,5960636.19,3526199.29,102030.36,2733779.55
Somalia,1970,Biocapacity,470490.25,5972999.3,3533513.07,114135.48,2731376.31
Somalia,1971,Biocapacity,413591.62,5963732.36,3528030.93,100738.79,2731219.05
Somalia,1972,Biocapacity,538297.55,5984206.17,3540142.85,130907.79,2731948.66
Somalia,1973,Biocapacity,438223.6,5947561.77,3518464.71,107119.1,2736100.24
Somalia,1974,Biocapacity,445288.35,5967864.61,3530475.49,111909.68,2732500.94
Somalia,1975,Biocapacity,567166.53,5964736.41,3528624.9,151007.07,2733754.91
Somalia,1976,Biocapacity,595567.36,5957174.67,3524151.52,173152.69,2733649.01
Somalia,1977,Biocapacity,598234.79,5984635.43,3540396.79,193134.47,2733880.07
Somalia,1978,Biocapacity,595788.44,5993582.86,3545689.92,212905.3,2729552.5
Somalia,1979,Biocapacity,614216.26,6003768.67,3551715.65,237790.59,2730306.19
Somalia,1980,Biocapacity,618925.66,6003422.71,3551510.99,252108.22,2716894.99
Somalia,1981,Biocapacity,773450.7,6014942.7,3558326,321823.99,2717970.28
Somalia,1982,Biocapacity,885662.26,5982272.23,3538998.76,367851.47,2720800.63
Somalia,1983,Biocapacity,683017.27,5967381.7,3530189.81,279052.6,2721358.93
Somalia,1984,Biocapacity,823253.73,5928792.39,3507361.11,330033.55,2719687.53
Somalia,1985,Biocapacity,999744.57,5897739.27,3488990.67,395906.64,2715583.11
Somalia,1986,Biocapacity,927133.89,5856953.42,3464862.53,366231.38,2708095.3
Somalia,1987,Biocapacity,954399.6,5850313.49,3460934.48,378645.81,2707942.88
Somalia,1988,Biocapacity,981532.34,5838859.32,3454158.41,392866.12,2708067.72
Somalia,1989,Biocapacity,1086508.46,5832400.9,3450337.73,439226.25,2706896.5
Somalia,1990,Biocapacity,939157.2,5843469.66,3456885.8,381110.34,2865615.79
Somalia,1991,Biocapacity,618714.5,5834672.14,3451681.35,250991.46,2841654.8
Somalia,1992,Biocapacity,403711.02,5888435.34,3483486.64,162954.48,2852199.48
Somalia,1993,Biocapacity,444736.29,5885156.73,3481547.08,178636.17,2831914.72
Somalia,1994,Biocapacity,665190.63,5874341.54,3475149.01,266068.01,2807944.3
Somalia,1995,Biocapacity,547692.36,5857277.99,3465054.54,220168.17,2779670.98
Somalia,1996,Biocapacity,544192.59,5849836.72,3460652.43,222342.94,2758636.61
Somalia,1997,Biocapacity,580989.91,5848172.8,3459668.08,243259.82,2729192.39
Somalia,1998,Biocapacity,448196.28,5849143.9,3460242.57,193986.24,2701452.66
Somalia,1999,Biocapacity,560745.57,5851072.6,3461383.55,251282.86,2671146.76
Somalia,2000,Biocapacity,628894.08,5858003.92,3465483.99,291165.58,2643430.27
Somalia,2001,Biocapacity,671273.97,5867223.22,3470937.95,319043.79,2613997.62
Somalia,2002,Biocapacity,698502.19,5867245.32,3470951.03,298288.36,2590675.88
Somalia,2003,Biocapacity,672327.51,5840131.98,3454911.29,283328.08,2553677.08
Somalia,2004,Biocapacity,674409.94,5829826.62,3448814.83,270303.21,2523785.4
Somalia,2005,Biocapacity,636798.28,5802039.15,3432376.29,261906.3,2493514.1
Somalia,2006,Biocapacity,567821.94,5790540.92,3425574.16,282480.24,2471487.53
Somalia,2007,Biocapacity,496246.59,5783884.25,3421636.2,287664.21,2439870.21
Somalia,2008,Biocapacity,541463.6,5800072.06,3431212.6,293228.47,2409274.05
Somalia,2009,Biocapacity,534834.27,5826546.43,3446874.33,296750.04,2372176.27
Somalia,2010,Biocapacity,658319.71,5809903.27,3437028.55,374044.06,2348201.95
Somalia,2011,Biocapacity,458063.76,5778074.26,3418199.12,292284.77,2317760.96
Somalia,2012,Biocapacity,660539.08,5774602.36,3416145.21,432498.44,2283338.14
Somalia,2013,Biocapacity,664612.5,5795596.02,3428564.66,405751.55,2250329.2
Somalia,2014,Biocapacity,553924.09,5810862.66,3437596.11,346389.66,2215843.59
Somalia,1961,Footprint of Consumption per capita,0.13,2.01,0,0.02,0.4
Somalia,1962,Footprint of Consumption per capita,0.12,1.96,0,0.02,0.4
Somalia,1963,Footprint of Consumption per capita,0.13,1.91,0,0.02,0.41
Somalia,1964,Footprint of Consumption per capita,0.13,1.86,0,0.02,0.42
Somalia,1965,Footprint of Consumption per capita,0.14,1.79,0,0.02,0.42
Somalia,1966,Footprint of Consumption per capita,0.15,1.74,0,0.02,0.43
Somalia,1967,Footprint of Consumption per capita,0.14,1.7,0,0.02,0.43
Somalia,1968,Footprint of Consumption per capita,0.14,1.66,0,0.02,0.43
Somalia,1969,Footprint of Consumption per capita,0.14,1.58,0,0.03,0.43
Somalia,1970,Footprint of Consumption per capita,0.16,1.56,0,0.03,0.44
Somalia,1971,Footprint of Consumption per capita,0.16,1.52,0,0.02,0.45
Somalia,1972,Footprint of Consumption per capita,0.18,1.49,0,0.03,0.46
Somalia,1973,Footprint of Consumption per capita,0.14,1.5,0,0.03,0.49
Somalia,1974,Footprint of Consumption per capita,0.13,1.48,0,0.03,0.52
Somalia,1975,Footprint of Consumption per capita,0.2,1.36,0,0.03,0.49
Somalia,1976,Footprint of Consumption per capita,0.19,1.25,0,0.04,0.45
Somalia,1977,Footprint of Consumption per capita,0.18,1.16,0,0.04,0.44
Somalia,1978,Footprint of Consumption per capita,0.15,1.05,0,0.04,0.4
Somalia,1979,Footprint of Consumption per capita,0.14,0.97,0,0.04,0.37
Somalia,1980,Footprint of Consumption per capita,0.15,0.88,0,0.04,0.38
Somalia,1981,Footprint of Consumption per capita,0.2,0.87,0,0.05,0.36
Somalia,1982,Footprint of Consumption per capita,0.21,0.86,0,0.05,0.38
Somalia,1983,Footprint of Consumption per capita,0.15,0.9,0,0.04,0.43
Somalia,1984,Footprint of Consumption per capita,0.19,0.94,0,0.05,0.43
Somalia,1985,Footprint of Consumption per capita,0.21,0.91,0,0.06,0.45
Somalia,1986,Footprint of Consumption per capita,0.21,0.9,0,0.06,0.45
Somalia,1987,Footprint of Consumption per capita,0.22,0.9,0,0.06,0.45
Somalia,1988,Footprint of Consumption per capita,0.2,0.9,0,0.06,0.45
Somalia,1989,Footprint of Consumption per capita,0.21,0.89,0,0.06,0.45
Somalia,1990,Footprint of Consumption per capita,0.18,0.89,0,0.06,0.44
Somalia,1991,Footprint of Consumption per capita,0.14,0.89,0,0.03,0.45
Somalia,1992,Footprint of Consumption per capita,0.14,0.86,0,0.02,0.49
Somalia,1993,Footprint of Consumption per capita,0.12,0.88,0,0.02,0.5
Somalia,1994,Footprint of Consumption per capita,0.15,0.86,0,0.04,0.52
Somalia,1995,Footprint of Consumption per capita,0.11,0.79,0,0.03,0.53
Somalia,1996,Footprint of Consumption per capita,0.11,0.79,0,0.03,0.54
Somalia,1997,Footprint of Consumption per capita,0.11,0.73,0,0.03,0.54
Somalia,1998,Footprint of Consumption per capita,0.12,0.77,0,0.02,0.54
Somalia,1999,Footprint of Consumption per capita,0.13,0.73,0,0.03,0.54
Somalia,2000,Footprint of Consumption per capita,0.14,0.72,0,0.03,0.53
Somalia,2001,Footprint of Consumption per capita,0.12,0.75,0,0.04,0.54
Somalia,2002,Footprint of Consumption per capita,0.13,0.7,0,0.03,0.55
Somalia,2003,Footprint of Consumption per capita,0.13,0.68,0,0.03,0.56
Somalia,2004,Footprint of Consumption per capita,0.13,0.65,0,0.03,0.56
Somalia,2005,Footprint of Consumption per capita,0.14,0.62,0,0.03,0.56
Somalia,2006,Footprint of Consumption per capita,0.14,0.59,0,0.03,0.57
Somalia,2007,Footprint of Consumption per capita,0.12,0.56,0,0.03,0.56
Somalia,2008,Footprint of Consumption per capita,0.15,0.58,0,0.03,0.58
Somalia,2009,Footprint of Consumption per capita,0.14,0.56,0,0.03,0.59
Somalia,2010,Footprint of Consumption per capita,0.12,0.53,0,0.03,0.59
Somalia,2011,Footprint of Consumption per capita,0.12,0.47,0,0.02,0.59
Somalia,2012,Footprint of Consumption per capita,0.13,0.44,0,0.04,0.59
Somalia,2013,Footprint of Consumption per capita,0.14,0.46,0,0.03,0.59
Somalia,2014,Footprint of Consumption per capita,0.12,0.45,0,0.03,0.58
Somalia,1961,Footprint of Consumption,375743.14,5672475.13,2679.63,68697.71,1133042.29
Somalia,1962,Footprint of Consumption,373440.31,5651408.6,2572.1,67038.52,1174930.3
Somalia,1963,Footprint of Consumption,386132.8,5618851.47,2438.41,67688.05,1208142.35
Somalia,1964,Footprint of Consumption,395683.44,5599181.94,2323.22,68866.42,1262220.68
Somalia,1965,Footprint of Consumption,449263.26,5499775.41,2299.62,74020.3,1314190.69
Somalia,1966,Footprint of Consumption,478689.61,5500143.6,2197.52,90232.77,1362966.35
Somalia,1967,Footprint of Consumption,475961.57,5494922.32,2268.3,95083.64,1415700.78
Somalia,1968,Footprint of Consumption,482192.94,5507403.79,2629.37,97454.34,1451156.76
Somalia,1969,Footprint of Consumption,506177.88,5371452.49,2503.62,102030.36,1465532.59
Somalia,1970,Footprint of Consumption,573587.58,5389876.89,3293.77,114135.48,1544701.09
Somalia,1971,Footprint of Consumption,590756.62,5288352.19,3329.88,100738.79,1584589.71
Somalia,1972,Footprint of Consumption,652573.88,5205543.46,3393.49,130907.79,1623016.19
Somalia,1973,Footprint of Consumption,518163.5,5293434.63,3415.39,107119.1,1753596.79
Somalia,1974,Footprint of Consumption,503046.38,5409979.96,3406.06,111909.68,1903594.44
Somalia,1975,Footprint of Consumption,802874.42,5310173.9,9955.51,151007.07,1911812.99
Somalia,1976,Footprint of Consumption,809370.97,5364522.2,6574.74,173152.69,1925836.19
Somalia,1977,Footprint of Consumption,890530.64,5556026.74,13003.44,193134.47,2110488.45
Somalia,1978,Footprint of Consumption,795658.88,5559345.53,10461.46,212905.3,2168135.31
Somalia,1979,Footprint of Consumption,833872.2,5587679.86,13348.96,237790.59,2180815.71
Somalia,1980,Footprint of Consumption,970573.31,5408250.08,19297.29,252108.22,2352119.25
Somalia,1981,Footprint of Consumption,1292010.68,5486382.27,8508.19,321823.99,2253237.27
Somalia,1982,Footprint of Consumption,1333310.93,5395725.27,8434.22,367851.47,2439977.14
Somalia,1983,Footprint of Consumption,971231.19,5620986.58,14663.96,279052.6,2677379.42
Somalia,1984,Footprint of Consumption,1181617.1,5759678.64,29229.19,330033.55,2685298.58
Somalia,1985,Footprint of Consumption,1302029.31,5536807.19,23723.91,395906.64,2780475.96
Somalia,1986,Footprint of Consumption,1298699.14,5520807.32,26363.9,366231.38,2790173.99
Somalia,1987,Footprint of Consumption,1362458.59,5531045.53,27860.99,378645.81,2763718.69
Somalia,1988,Footprint of Consumption,1278375.49,5643083.49,26795.41,392866.12,2825500.01
Somalia,1989,Footprint of Consumption,1373887.3,5648076.91,25891.11,439226.25,2838835.33
Somalia,1990,Footprint of Consumption,1198239.92,5634169.77,26514.96,381110.34,2802709.26
Somalia,1991,Footprint of Consumption,888112.62,5627743.28,31754.19,250991.46,2896369.7
Somalia,1992,Footprint of Consumption,918067.59,5468522.5,34217.71,162954.48,3121857.28
Somalia,1993,Footprint of Consumption,792919.61,5524247.1,38078.7,178636.17,3170721.75
Somalia,1994,Footprint of Consumption,945839.12,5455097.33,42400.41,266068.01,3268578.21
Somalia,1995,Footprint of Consumption,743799.19,5065610.44,43633.05,220168.17,3364833.76
Somalia,1996,Footprint of Consumption,734739.79,5131442.35,42988.83,222342.94,3502700.45
Somalia,1997,Footprint of Consumption,756223.29,4920022.23,36046.91,243259.82,3649713.86
Somalia,1998,Footprint of Consumption,853647.17,5381308.36,38280.39,193986.24,3773930.81
Somalia,1999,Footprint of Consumption,966016.87,5231407.15,42578.8,251282.86,3890867.9
Somalia,2000,Footprint of Consumption,1034454.01,5362784.25,36047.07,291165.58,3979497.79
Somalia,2001,Footprint of Consumption,948190.69,5731909.46,46915.55,319043.79,4145511.16
Somalia,2002,Footprint of Consumption,1078322.52,5533079.77,40016.03,298288.36,4309202.35
Somalia,2003,Footprint of Consumption,1067260.15,5497301.6,42746.4,283328.08,4517089.01
Somalia,2004,Footprint of Consumption,1122543.73,5422258.2,40663.04,270303.21,4627365.49
Somalia,2005,Footprint of Consumption,1257880.35,5284156.73,34605.09,261906.3,4771886.02
Somalia,2006,Footprint of Consumption,1287848.83,5143846.59,48496.4,282480.24,5014477.83
Somalia,2007,Footprint of Consumption,1097594.68,4991307.22,46012.74,287664.21,5071981.21
Somalia,2008,Footprint of Consumption,1391632.46,5298923.03,46287.19,293228.47,5341222.25
Somalia,2009,Footprint of Consumption,1383625.2,5244258.47,48039.16,296750.04,5561403.43
Somalia,2010,Footprint of Consumption,1192525.53,5168281.28,49469.6,374044.06,5726306.95
Somalia,2011,Footprint of Consumption,1197908.75,4629059.81,51689.62,292284.77,5865434.91
Somalia,2012,Footprint of Consumption,1392388.84,4493003.03,52487.68,432498.44,5942028.22
Somalia,2013,Footprint of Consumption,1477879.43,4797790.71,58158.3,405751.55,6139939.35
Somalia,2014,Footprint of Consumption,1357576.17,4820059.55,60553.87,346389.66,6129781.95
South Africa,2014,Biocapacity per capita,0.29,0.56,0.16,0.03,0.01
South Africa,2014,Biocapacity,15837578.44,30437903.79,8964615.28,1891581.72,1044152.56
South Africa,2014,Footprint of Consumption per capita,0.33,0.1,0.08,0.03,2.84
South Africa,2014,Footprint of Consumption,18015368.04,5936381.47,4801173.85,1891581.72,153680426.8
South Sudan,2011,Biocapacity per capita,0.26,1.11,0,0.04,0.38
South Sudan,2012,Biocapacity per capita,0.23,1.06,0,0.03,0.37
South Sudan,2013,Biocapacity per capita,0.25,1.02,0,0.04,0.35
South Sudan,2014,Biocapacity per capita,0.26,0.98,0,0.04,0.33
South Sudan,2011,Biocapacity,2800218.22,11714467.91,0,447105.55,4083279.21
South Sudan,2012,Biocapacity,2620379.15,11707428.99,0,437121,4069491.04
South Sudan,2013,Biocapacity,2974405.22,11749991.53,0,517559.45,4057927.48
South Sudan,2014,Biocapacity,3131168.82,11780943.11,0,566594.06,4043393.52
South Sudan,2011,Footprint of Consumption per capita,0.31,1.09,0,0.04,0.2
South Sudan,2012,Footprint of Consumption per capita,0.29,1.06,0,0.03,0.2
South Sudan,2013,Footprint of Consumption per capita,0.31,1.02,0,0.04,0.19
South Sudan,2014,Footprint of Consumption per capita,0.31,0.98,0,0.04,0.18
South Sudan,2011,Footprint of Consumption,3346100.87,11514769.62,56618.82,447105.55,2172849.06
South Sudan,2012,Footprint of Consumption,3202542.8,11709000.93,57572.58,437121,2202931.79
South Sudan,2013,Footprint of Consumption,3550868.69,11751804.02,58848.96,517559.45,2250190.63
South Sudan,2014,Footprint of Consumption,3704224.67,11783816.71,58795.14,566594.06,2254704.07
Spain,1961,Biocapacity per capita,0.57,0.22,0.09,0.01,0.4
Spain,1962,Biocapacity per capita,0.64,0.21,0.09,0.01,0.39
Spain,1963,Biocapacity per capita,0.67,0.21,0.09,0.01,0.4
Spain,1964,Biocapacity per capita,0.53,0.2,0.08,0.01,0.39
Spain,1965,Biocapacity per capita,0.58,0.2,0.08,0.01,0.39
Spain,1966,Biocapacity per capita,0.63,0.19,0.08,0.01,0.4
Spain,1967,Biocapacity per capita,0.64,0.19,0.08,0.01,0.39
Spain,1968,Biocapacity per capita,0.69,0.19,0.08,0.01,0.4
Spain,1969,Biocapacity per capita,0.66,0.18,0.08,0.01,0.39
Spain,1970,Biocapacity per capita,0.64,0.18,0.08,0.01,0.39
Spain,1971,Biocapacity per capita,0.72,0.17,0.08,0.01,0.39
Spain,1972,Biocapacity per capita,0.73,0.17,0.08,0.02,0.39
Spain,1973,Biocapacity per capita,0.69,0.17,0.07,0.01,0.39
Spain,1974,Biocapacity per capita,0.71,0.16,0.07,0.02,0.39
Spain,1975,Biocapacity per capita,0.76,0.16,0.07,0.02,0.39
Spain,1976,Biocapacity per capita,0.7,0.16,0.07,0.02,0.4
Spain,1977,Biocapacity per capita,0.68,0.16,0.07,0.02,0.39
Spain,1978,Biocapacity per capita,0.82,0.15,0.07,0.02,0.39
Spain,1979,Biocapacity per capita,0.74,0.15,0.07,0.02,0.39
Spain,1980,Biocapacity per capita,0.85,0.15,0.07,0.02,0.39
Spain,1981,Biocapacity per capita,0.61,0.15,0.07,0.01,0.39
Spain,1982,Biocapacity per capita,0.74,0.15,0.07,0.02,0.38
Spain,1983,Biocapacity per capita,0.67,0.14,0.07,0.02,0.38
Spain,1984,Biocapacity per capita,1,0.14,0.07,0.03,0.38
Spain,1985,Biocapacity per capita,0.94,0.14,0.07,0.03,0.38
Spain,1986,Biocapacity per capita,0.82,0.13,0.07,0.02,0.38
Spain,1987,Biocapacity per capita,1.01,0.13,0.07,0.03,0.38
Spain,1988,Biocapacity per capita,1.01,0.13,0.07,0.03,0.37
Spain,1989,Biocapacity per capita,0.93,0.14,0.07,0.03,0.37
Spain,1990,Biocapacity per capita,0.97,0.13,0.07,0.03,0.37
Spain,1991,Biocapacity per capita,0.89,0.13,0.06,0.02,0.37
Spain,1992,Biocapacity per capita,0.8,0.13,0.07,0.02,0.38
Spain,1993,Biocapacity per capita,0.87,0.13,0.07,0.03,0.38
Spain,1994,Biocapacity per capita,0.79,0.13,0.06,0.02,0.38
Spain,1995,Biocapacity per capita,0.59,0.13,0.06,0.02,0.38
Spain,1996,Biocapacity per capita,1.03,0.13,0.06,0.03,0.38
Spain,1997,Biocapacity per capita,0.98,0.13,0.06,0.03,0.37
Spain,1998,Biocapacity per capita,1.04,0.13,0.06,0.04,0.37
Spain,1999,Biocapacity per capita,0.87,0.13,0.06,0.03,0.37
Spain,2000,Biocapacity per capita,1.09,0.13,0.06,0.04,0.37
Spain,2001,Biocapacity per capita,0.95,0.12,0.06,0.03,0.36
Spain,2002,Biocapacity per capita,0.96,0.12,0.06,0.04,0.36
Spain,2003,Biocapacity per capita,1.03,0.12,0.06,0.04,0.35
Spain,2004,Biocapacity per capita,1.01,0.12,0.06,0.04,0.34
Spain,2005,Biocapacity per capita,0.66,0.11,0.06,0.02,0.34
Spain,2006,Biocapacity per capita,0.84,0.11,0.06,0.03,0.33
Spain,2007,Biocapacity per capita,0.99,0.11,0.06,0.04,0.33
Spain,2008,Biocapacity per capita,0.91,0.11,0.05,0.04,0.33
Spain,2009,Biocapacity per capita,0.79,0.1,0.05,0.03,0.33
Spain,2010,Biocapacity per capita,0.86,0.1,0.05,0.04,0.33
Spain,2011,Biocapacity per capita,0.88,0.1,0.05,0.04,0.33
Spain,2012,Biocapacity per capita,0.65,0.09,0.05,0.03,0.33
Spain,2013,Biocapacity per capita,0.98,0.09,0.05,0.04,0.33
Spain,2014,Biocapacity per capita,0.79,0.09,0.05,0.03,0.33
Spain,1961,Biocapacity,17765351.67,6803045.58,2866483.81,444255.25,12334783.27
Spain,1962,Biocapacity,20041343.09,6740284.84,2859775,504246.12,12436035.97
Spain,1963,Biocapacity,21397333.03,6664991.69,2850105.97,544185.5,12616150.62
Spain,1964,Biocapacity,17076894.88,6590233.71,2843978,445200.38,12710341.07
Spain,1965,Biocapacity,18777387.28,6520182.78,2833830.67,494019.43,12819717.3
Spain,1966,Biocapacity,20753893.53,6450757.51,2832868.57,563556.04,13034079.44
Spain,1967,Biocapacity,21338681.73,6393114.13,2824617.15,576074.09,13130575.57
Spain,1968,Biocapacity,23222296.36,6330321.34,2819042.36,637314.66,13287581.45
Spain,1969,Biocapacity,22400392.08,6254145.63,2799395.16,607308.71,13361474.09
Spain,1970,Biocapacity,21810324.19,6203204.66,2805201.45,606294.86,13540438.54
Spain,1971,Biocapacity,24940088.23,6172019.55,2800849.26,679511.19,13635008.67
Spain,1972,Biocapacity,25372460.27,6143063.87,2810464.73,699672.57,13734026.25
Spain,1973,Biocapacity,24474268.61,6048679.36,2793254.79,688641.23,13936385.29
Spain,1974,Biocapacity,25358120.66,6012032.44,2803227.84,724784.27,14037295.25
Spain,1975,Biocapacity,27539679.69,5954636.73,2803509.02,797784.41,14262290.65
Spain,1976,Biocapacity,25641786.31,5829904.38,2800829.08,757160.94,14632978.55
Spain,1977,Biocapacity,25155650.36,5917690.17,2814179.15,752735.48,14548317.05
Spain,1978,Biocapacity,30474060.1,5885542.67,2818533.13,922317.2,14676801.46
Spain,1979,Biocapacity,27716294.33,5857807.55,2823176.25,848556.6,14779984.59
Spain,1980,Biocapacity,32217130.58,5814217.64,2824041.36,995882.95,14794647.31
Spain,1981,Biocapacity,23300400.03,5815678.87,2829607.53,725886.99,14811889.22
Spain,1982,Biocapacity,28304974.99,5777200.58,2814238.37,887315.57,14792168.68
Spain,1983,Biocapacity,25866313.79,5562122.09,2807671.26,814378.84,14841756.68
Spain,1984,Biocapacity,38902274.46,5449004.88,2789369.87,1230376.58,14757632.99
Spain,1985,Biocapacity,36517463.21,5502243.83,2774760.05,1164704.07,14802672.18
Spain,1986,Biocapacity,32039653.81,5414364.87,2755571.17,1024843.39,14819526.95
Spain,1987,Biocapacity,39542337.45,5418851.53,2752447.23,1270076.23,14805457.64
Spain,1988,Biocapacity,39629292.55,5407494.94,2747058.29,1276971.22,14801413.12
Spain,1989,Biocapacity,36380634.42,5477169.79,2744019.74,1176995.48,14829976.88
Spain,1990,Biocapacity,38343746.74,5444383.61,2749227.36,1252129.98,14876370.92
Spain,1991,Biocapacity,35260094.84,5420901.94,2746452.24,1177927.07,14893755.78
Spain,1992,Biocapacity,31854398.35,5455426.65,2773135.74,1088092.75,15094008.76
Spain,1993,Biocapacity,34612129.91,5436971.9,2772967.42,1208307.38,15133357.97
Spain,1994,Biocapacity,31505692.19,5411591.44,2769244.72,1123545.34,15153516.8
Spain,1995,Biocapacity,23589067.73,5380527.87,2762569.95,858960.19,15150546.27
Spain,1996,Biocapacity,41113539.87,5358367.57,2760427.77,1528001.71,15187289.52
Spain,1997,Biocapacity,39526523.5,5341523.09,2761009.68,1498744.71,15177929.81
Spain,1998,Biocapacity,41819684.89,5327087.16,2762835.46,1617149.46,15177873.38
Spain,1999,Biocapacity,35204484.92,5313515.77,2765114.24,1387824.53,15163166.72
Spain,2000,Biocapacity,44800220.05,5304464.18,2769759.24,1799810.68,15162922.63
Spain,2001,Biocapacity,39295945.86,5308435.53,2774379.7,1614712.83,15147601.38
Spain,2002,Biocapacity,40449647.86,5304078.72,2774651.59,1699240.22,15167768.07
Spain,2003,Biocapacity,43923351.89,5275211.27,2762089.76,1885508.29,15107470.82
